Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd,cleaned_text,text_length,sentiment,sentiment_score,sentiment_numeric
563,2308564521,5,1.0,1.0,6,0,6,2022-11-21,"absolute favorite flavor of life! tastes like Japanese purple grape candy/gum. (i tried last year’s holiday mini set, so this is new to me). comes with a teeny little silicone applicator- looks like an old school sponge tip eyeshadow applicator, but silicone instead of the foam, and has its own little sleeve.",,fair,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"absolute favorite flavor of life! tastes like Japanese purple grape candy gum. i tried last year s holiday mini set, so this is new to me . comes with a teeny little silicone applicator- looks like an old school sponge tip eyeshadow applicator, but silicone instead of the foam, and has its own little sleeve.",309,NEGATIVE,0.5371944904327393,-1
564,42873861629,5,1.0,0.800000011920929,5,1,4,2022-11-21,"SO HYDRATING!! If I put it on before bed, my lips feel nourished and soft in the morning!!",Literally use everyday!!,fair,blue,normal,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"SO HYDRATING!! If I put it on before bed, my lips feel nourished and soft in the morning!!",90,POSITIVE,0.9522116780281067,1
565,42223168154,5,1.0,1.0,10,0,10,2022-11-20,I have very dry and flaky lips and I decided to buy this after seeing great reviews. My lips have been so moisturized after using this daily and would definitely recommend. I bring it everywhere.,The best lip mask,lightMedium,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I have very dry and flaky lips and I decided to buy this after seeing great reviews. My lips have been so moisturized after using this daily and would definitely recommend. I bring it everywhere.,195,POSITIVE,0.9984347224235535,1
566,22669187665,5,1.0,1.0,4,0,4,2022-11-20,One of the best Lip balms available on the market.Thick and hydrating enough to lock in the moisture!,Hydrating,,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,One of the best Lip balms available on the market.Thick and hydrating enough to lock in the moisture!,101,POSITIVE,0.9995361566543579,1
567,1626163359,5,1.0,0.8333330154418945,6,1,5,2022-11-20,I’m obsessed with this lip product and even though I didn’t need a new one (I have the vanilla and use it religiously every night and it is lasting forever) I couldn’t help myself and got the peppermint.  good.,,fair,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I m obsessed with this lip product and even though I didn t need a new one I have the vanilla and use it religiously every night and it is lasting forever I couldn t help myself and got the peppermint. good.,207,POSITIVE,0.9995597004890442,1
568,1578741736,4,1.0,0.800000011920929,10,2,8,2022-11-19,"At first I thought it was overrated, but I wasn’t really using it as a night time lol mask. Once I did, I truly wake up without dry or cracked lips. I didn’t give it 5 stars because it is very expensive and it seems like elevated vaseline",,light,hazel,dry,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"At first I thought it was overrated, but I wasn t really using it as a night time lol mask. Once I did, I truly wake up without dry or cracked lips. I didn t give it 5 stars because it is very expensive and it seems like elevated vaseline",238,POSITIVE,0.9711578488349915,1
569,12952505034,5,1.0,0.857142984867096,7,1,6,2022-11-19,"I purchased candy and gummy bear. Candy is amazing, but the gummy bear smells more like grape soda. My lips stay hydrated and moisturized all night. They are never dry and cracked anymore!",Bed time ritual,lightMedium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I purchased candy and gummy bear. Candy is amazing, but the gummy bear smells more like grape soda. My lips stay hydrated and moisturized all night. They are never dry and cracked anymore!",188,POSITIVE,0.996626615524292,1
570,20115002353,5,1.0,0.9090909957885742,11,1,10,2022-11-17,"I have never left a review before but this deserves it! This is the only chapstick, balm, treatment that has gotten rid of my dry cracking lips while on Accutane. You won’t be disappointed!",ACCUTANE MUST HAVE,fair,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I have never left a review before but this deserves it! This is the only chapstick, balm, treatment that has gotten rid of my dry cracking lips while on Accutane. You won t be disappointed!",189,POSITIVE,0.9963072538375854,1
571,1681754371,3,0.0,0.449999988079071,20,11,9,2022-11-14,"This mask did work any better for me than vaseline. I saw no difference in hydration and wasn’t wowed, it just smells nice. Would only recommend it for the “indulgence“ factor but otherwise, it’s far too expensive for what it is.",Nothing Special,light,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This mask did work any better for me than vaseline. I saw no difference in hydration and wasn t wowed, it just smells nice. Would only recommend it for the indulgence factor but otherwise, it s far too expensive for what it is.",227,NEGATIVE,0.9898471236228943,-1
572,43175824679,5,1.0,1.0,1,0,1,2022-11-14,This is the best lip mask that I have ever used!!! It is so long-lasting that I wake up looking like I just applied it. The scents are just strong enough to get whiffs throughout the wear. I try to use it every night but if I miss a few days the next time I use it you can see the layers of dead skin come off so quickly in the morning. This will be a part of my routine forever!,"Don't just get 1, get 2!",,brown,normal,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,This is the best lip mask that I have ever used!!! It is so long-lasting that I wake up looking like I just applied it. The scents are just strong enough to get whiffs throughout the wear. I try to use it every night but if I miss a few days the next time I use it you can see the layers of dead skin come off so quickly in the morning. This will be a part of my routine forever!,379,POSITIVE,0.9972156286239624,1
573,9794740821,5,1.0,0.8333330154418945,6,1,5,2022-11-14,i have this in every size.. i know this is a sleep mask but i also wear it as a lipgloss.. it definitely gets the job done,definitely a must have,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,i have this in every size.. i know this is a sleep mask but i also wear it as a lipgloss.. it definitely gets the job done,122,POSITIVE,0.9943404197692871,1
574,8981018315,5,1.0,1.0,1,0,1,2022-11-14,"Absolutely obsessed with this product- so much so I’ve convinced 3 other people it’s worth the price point. I wear it every night, and sometimes as a daily repair when I’ve spent too much time drinking in the sun.",Dry Lip Must-Have,light,green,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Absolutely obsessed with this product- so much so I ve convinced 3 other people it s worth the price point. I wear it every night, and sometimes as a daily repair when I ve spent too much time drinking in the sun.",213,POSITIVE,0.6219075918197632,1
575,6952476090,1,0.0,0.642857015132904,14,5,9,2022-11-14,"This product did not work at all for me. After trying repeatedly over many nights I saw no difference in hydration. Honestly, I have better results using cheap lipbalm to help with the dryness of my lips.",Not Great,fair,hazel,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This product did not work at all for me. After trying repeatedly over many nights I saw no difference in hydration. Honestly, I have better results using cheap lipbalm to help with the dryness of my lips.",204,NEGATIVE,0.9996023774147034,-1
576,21739085934,5,1.0,0.5,2,1,1,2022-11-13,"I’ve been using this products for about a year, love it! Fun to apply with the mini spatula and super hydrating, even though it’s meant for nighttime use I often wear it during the day because of it’s amazing scent!",MUST HAVE,,hazel,normal,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I ve been using this products for about a year, love it! Fun to apply with the mini spatula and super hydrating, even though it s meant for nighttime use I often wear it during the day because of it s amazing scent!",215,POSITIVE,0.9996603727340698,1
577,26425068194,5,1.0,0.800000011920929,5,1,4,2022-11-12,Brought gummy bear for my sister and she loves it! It helped her keep her lips moisturized during the night.,Give it a try,fair,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Brought gummy bear for my sister and she loves it! It helped her keep her lips moisturized during the night.,108,POSITIVE,0.9997838139533997,1
578,36882925097,4,1.0,1.0,2,0,2,2022-11-12,"This lip mask is definitely worth the price, comes with a lot of product and lasts a really long time. I loved the berry scent!",Great product!,,brown,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This lip mask is definitely worth the price, comes with a lot of product and lasts a really long time. I loved the berry scent!",127,POSITIVE,0.9994240999221802,1
579,1232217664,1,0.0,0.7796609997749329,59,13,46,2022-11-11,"I tried out this product after all the hype on it helping with dried lips.. As soon as I looked at the ingredients and couldn’t believe what was in it.. many ingredients banned in other countries, including Red Lake etc... I tried the product, and it dried them out. Exactly what I thought would happen.As a skin care professional, it’s sad to see so many influencers give positive reviews for compensation and free products rather than genuine experiences, product info, and results.This product might work for some people who don’t care for ingredients, but there are many companies using better, cleaner, healthier, non toxic ingredients for their lip balms.Everything we put on our lips gets ingested into our bodies, it’s important to know the ingredients.",Not the best Ingredients used,light,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I tried out this product after all the hype on it helping with dried lips.. As soon as I looked at the ingredients and couldn t believe what was in it.. many ingredients banned in other countries, including Red Lake etc... I tried the product, and it dried them out. Exactly what I thought would happen.As a skin care professional, it s sad to see so many influencers give positive reviews for compensation and free products rather than genuine experiences, product info, and results.This product might work for some people who don t care for ingredients, but there are many companies using better, cleaner, healthier, non toxic ingredients for their lip balms.Everything we put on our lips gets ingested into our bodies, it s important to know the ingredients.",761,NEGATIVE,0.9892811179161072,-1
